"atleta_id","rodada","clube_id","participou","pontos_num","media_num","preco_num","variacao_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
36943,17,293.0,True,0.83,3.21,6.82,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92085,17,293.0,True,-0.6,0.92,2.55,-0.13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95126,17,293.0,True,0.9,-0.13,0.92,0.12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95127,17,293.0,True,0.0,1.45,1.06,-0.36,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
80281,17,293.0,False,0.0,-0.77,0.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83266,17,293.0,True,6.8,1.9,4.73,0.97,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
37604,17,293.0,True,-0.9,4.3,3.17,-0.67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62128,17,293.0,False,0.0,0.8,7.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63082,17,293.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38394,17,293.0,False,0.0,3.33,9.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,17,293.0,False,0.0,3.86,7.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,17,293.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87267,17,293.0,True,-1.6,3.52,2.39,-1.08,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
92811,17,293.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82463,17,293.0,False,0.0,3.1,15.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68821,17,293.0,True,1.6,1.6,5.44,-0.56,4,6,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
91866,17,293.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94924,17,293.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96076,17,293.0,True,1.6,1.6,4.0,0.0,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
90587,17,293.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90899,17,293.0,True,1.5,1.5,4.35,-0.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85069,17,293.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86189,17,293.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37792,17,294.0,True,1.1,1.5,2.35,0.14,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
95855,17,294.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68807,17,294.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68697,17,294.0,True,0.0,0.25,4.61,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92192,17,294.0,False,0.0,0.9,1.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78464,17,294.0,False,0.0,1.23,2.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71040,17,294.0,True,-0.6,0.69,3.66,-0.23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74210,17,294.0,False,0.0,1.23,2.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77895,17,294.0,False,0.0,9.8,4.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79276,17,294.0,False,0.0,3.95,3.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37705,17,294.0,False,0.0,4.8,15.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73991,17,294.0,False,0.0,1.5,4.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63194,17,294.0,True,2.8,4.59,13.42,0.04,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
70132,17,294.0,True,1.7,1.08,4.3,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50284,17,294.0,True,-4.3,4.33,9.33,-2.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94509,17,294.0,True,0.8,0.75,2.58,0.05,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86588,17,294.0,False,0.0,3.1,3.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92182,17,294.0,True,4.2,4.91,15.43,-0.07,1,2,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0
92225,17,294.0,False,0.0,0.97,3.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88417,17,294.0,True,1.1,1.3,2.26,-0.18,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
94985,17,294.0,False,0.0,3.84,12.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95315,17,294.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93846,17,294.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91519,17,294.0,True,1.8,2.43,6.48,-0.85,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
83438,17,294.0,False,0.0,1.7,3.87,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73465,17,294.0,True,-2.1,3.16,12.74,-1.3,1,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
73085,17,294.0,False,0.0,1.03,6.59,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72932,17,294.0,False,0.0,-0.1,2.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77556,17,294.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93153,17,294.0,True,0.7,3.48,9.13,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56102,17,294.0,True,0.8,1.95,6.21,-0.71,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68917,17,294.0,False,0.0,1.51,7.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40179,17,294.0,True,1.6,3.57,16.51,-1.03,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
42232,17,294.0,False,0.0,0.0,3.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71694,17,294.0,False,0.0,2.38,4.14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82939,17,294.0,False,0.0,3.26,6.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72603,17,294.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96055,17,294.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37837,17,303.0,False,0.0,0.34,4.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50295,17,303.0,False,0.0,0.53,3.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38021,17,303.0,True,-1.8,3.47,7.14,-1.84,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70874,17,303.0,True,1.8,3.67,3.81,-1.04,2,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
68987,17,303.0,True,3.4,2.57,4.01,-0.56,3,3,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0
88136,17,303.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68808,17,303.0,True,1.4,1.97,3.99,0.2,1,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
78086,17,303.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95663,17,303.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60825,17,303.0,False,0.0,4.98,16.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73281,17,303.0,False,0.0,0.91,3.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77809,17,303.0,True,0.4,4.86,7.63,0.17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78407,17,303.0,True,-2.3,2.54,7.58,-0.13,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
71719,17,303.0,False,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69010,17,303.0,True,-6.0,0.29,5.93,-0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94154,17,303.0,True,0.9,2.46,4.26,-1.03,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
92193,17,303.0,False,0.0,1.77,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86411,17,303.0,True,0.9,0.9,1.83,-0.17,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
95337,17,303.0,False,0.0,0.0,1.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95335,17,303.0,False,0.0,0.84,2.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50427,17,303.0,False,0.0,1.47,5.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83255,17,303.0,True,0.4,-0.13,3.06,-0.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38279,17,303.0,False,0.0,0.37,4.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38287,17,303.0,True,0.5,3.0,5.93,-1.38,2,2,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0
51495,17,303.0,False,0.0,0.0,3.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38425,17,303.0,True,-0.1,2.94,6.17,-0.68,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0
71844,17,303.0,True,2.6,1.81,4.78,-0.62,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
78850,17,303.0,False,0.0,4.01,13.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79702,17,303.0,False,0.0,-0.5,2.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83817,17,303.0,True,-0.1,1.67,2.9,0.96,3,1,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0
84917,17,303.0,False,0.0,1.3,5.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80394,17,303.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85586,17,303.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85882,17,303.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87211,17,303.0,True,0.18,2.66,9.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70759,17,315.0,True,4.9,1.7,3.39,0.64,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68723,17,315.0,False,0.0,0.03,2.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78500,17,315.0,False,0.0,2.19,3.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90634,17,315.0,False,0.0,0.35,0.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87482,17,315.0,True,-0.9,0.92,3.92,-0.14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94286,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94249,17,315.0,False,0.0,0.07,1.07,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94288,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77868,17,315.0,True,-0.7,-0.9,3.57,-0.43,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
78991,17,315.0,False,0.0,0.9,3.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38032,17,315.0,True,8.1,2.03,5.92,0.84,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
61135,17,315.0,False,0.0,2.66,4.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74074,17,315.0,False,0.0,3.4,5.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50393,17,315.0,True,9.3,3.43,6.8,1.87,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
69782,17,315.0,True,-0.1,3.6,8.65,-0.42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72488,17,315.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41946,17,315.0,True,3.26,2.85,8.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84290,17,315.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68962,17,315.0,False,0.0,3.95,6.31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69008,17,315.0,False,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91743,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90265,17,315.0,True,-0.3,-0.35,1.07,-0.31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94003,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37788,17,315.0,False,0.0,-0.18,1.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50361,17,315.0,False,0.0,3.93,6.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52897,17,315.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63014,17,315.0,True,-0.4,1.24,5.44,0.13,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63110,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85931,17,315.0,True,4.5,2.54,5.34,0.3,4,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
78895,17,315.0,False,0.0,2.52,7.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82768,17,315.0,True,1.3,2.13,13.76,0.15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
82703,17,315.0,True,0.0,1.8,3.76,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62056,17,315.0,True,6.7,2.07,5.16,1.41,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
51683,17,315.0,True,2.2,4.58,14.53,0.26,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
68951,17,315.0,True,1.3,2.14,6.33,-0.44,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
90777,17,315.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51476,17,315.0,False,0.0,2.63,9.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79892,17,315.0,False,0.0,0.0,3.94,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84684,17,315.0,False,0.0,3.01,9.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50313,17,316.0,True,-0.8,2.04,7.48,-0.83,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37652,17,316.0,True,7.8,5.47,6.85,0.5,6,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
87747,17,316.0,True,1.5,-0.16,3.08,-0.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73414,17,316.0,True,8.0,4.87,5.27,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88916,17,316.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72334,17,316.0,True,3.7,4.71,10.23,0.38,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
81950,17,316.0,True,0.2,1.79,5.68,-0.11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77529,17,316.0,False,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37655,17,316.0,True,-3.3,3.58,11.21,-0.59,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
50326,17,316.0,False,0.0,0.37,3.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71769,17,316.0,False,0.0,-0.03,1.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71634,17,316.0,False,0.0,1.48,7.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71707,17,316.0,False,0.0,0.28,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80330,17,316.0,False,0.0,3.14,8.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53669,17,316.0,False,0.0,2.02,3.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70162,17,316.0,True,-4.3,0.27,0.91,-0.86,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
90679,17,316.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91920,17,316.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92145,17,316.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88848,17,316.0,False,0.0,8.0,8.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95841,17,316.0,False,0.0,-0.3,1.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95622,17,316.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94013,17,316.0,False,0.0,0.0,1.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62974,17,316.0,False,0.0,0.28,2.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62971,17,316.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74061,17,316.0,False,0.0,4.0,7.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73620,17,316.0,True,8.0,3.91,13.29,1.79,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
71778,17,316.0,False,0.0,1.88,8.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73317,17,316.0,True,4.36,3.49,11.36,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38515,17,316.0,True,6.2,3.23,6.09,0.98,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
89977,17,316.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82952,17,316.0,False,0.0,3.23,9.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83688,17,316.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84887,17,316.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80576,17,316.0,False,0.0,-0.95,3.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84927,17,316.0,True,9.5,1.87,5.31,1.28,3,3,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
82128,17,316.0,False,0.0,2.99,5.47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84266,17,316.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86725,17,316.0,True,-1.5,0.12,4.65,-0.53,2,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0
90703,17,316.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87213,17,316.0,True,13.0,3.97,5.58,2.74,4,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0
80552,17,316.0,False,0.0,2.77,8.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82570,17,316.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96201,17,316.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81881,17,327.0,True,5.0,1.14,6.27,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81898,17,327.0,True,0.8,1.94,7.9,-0.86,1,2,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0
69033,17,327.0,False,0.0,0.25,6.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89101,17,327.0,False,0.0,1.46,3.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88387,17,327.0,True,7.3,3.3,8.54,0.81,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
90635,17,327.0,False,0.0,1.78,2.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90637,17,327.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87402,17,327.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60794,17,327.0,True,5.1,1.26,4.15,1.23,2,3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
80913,17,327.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78765,17,327.0,False,0.0,0.84,5.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73863,17,327.0,True,1.4,2.64,8.55,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42236,17,327.0,False,0.0,0.98,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68956,17,327.0,False,0.0,2.77,4.21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93884,17,327.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93883,17,327.0,False,0.0,1.23,1.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93885,17,327.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93886,17,327.0,True,-1.2,0.05,1.81,-0.38,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94933,17,327.0,False,0.0,-0.3,0.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37941,17,327.0,False,0.0,1.45,4.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37894,17,327.0,False,0.0,0.2,3.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52674,17,327.0,True,9.3,1.65,3.58,1.83,2,6,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
38350,17,327.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38822,17,327.0,True,1.2,1.61,3.87,-0.31,1,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
39152,17,327.0,True,1.1,-0.93,1.34,0.54,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
61238,17,327.0,False,0.0,2.12,3.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51702,17,327.0,True,5.6,1.49,3.03,0.59,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
51549,17,327.0,False,0.0,2.58,4.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91928,17,327.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79954,17,327.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82381,17,327.0,True,-3.0,3.45,5.14,-1.91,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
84382,17,327.0,False,0.0,2.13,5.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84555,17,327.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82653,17,327.0,True,0.7,2.17,6.39,-0.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80537,17,327.0,True,0.4,0.2,2.39,-0.08,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
51707,17,327.0,False,0.0,0.0,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62137,17,327.0,True,3.02,2.8,6.53,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87361,17,327.0,True,-0.5,-0.5,1.02,-0.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95997,17,327.0,False,0.0,0.0,1.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87291,17,344.0,True,2.5,2.1,3.35,0.41,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
