"atleta_id","rodada","clube_id","jogos_num","pontos_num","media_num","preco_num","variacao_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
37694,14,283,9,7.8,4.68,13.23,1.11,12,26,0,1,2,5,1,1,0,22,8,0,3,0,0,0,0,0
87863,14,283,8,-1.0,3.46,15.9,-0.69,11,25,1,0,4,5,1,0,0,6,2,0,0,0,0,0,0,0
42116,14,283,11,2.4,3.85,16.2,-0.69,20,27,1,0,8,11,0,6,0,21,14,0,3,0,0,0,0,0
68953,14,283,9,0.5,2.86,19.78,0.1,14,21,1,0,5,5,2,2,0,5,12,0,3,0,0,0,0,0
71818,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83048,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87008,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90331,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90332,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90531,14,284,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89343,14,284,2,0.0,-0.35,1.69,0.0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89227,14,284,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89467,14,284,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90304,14,284,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,14,284,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82567,14,284,1,0.0,0.0,2.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82775,14,284,3,0.0,1.63,2.55,0.0,1,5,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0
82639,14,284,3,0.2,2.3,2.84,-0.69,3,8,0,0,0,0,0,0,0,4,4,0,1,0,1,0,0,0
90334,14,284,1,0.0,2.8,3.21,0.0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
82653,14,284,3,-0.3,-0.2,3.32,-0.55,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87611,14,284,5,0.0,3.1,3.62,0.0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,5
81223,14,284,5,0.0,1.34,3.81,0.0,3,8,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,0
90303,14,284,2,0.0,0.4,3.91,0.0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
90302,14,284,13,-2.4,3.02,3.96,-2.15,14,23,1,1,6,8,3,8,0,5,11,0,2,0,0,0,0,0
71572,14,284,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90420,14,284,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68758,14,284,2,1.4,0.7,4.2,0.15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37792,14,284,5,0.0,2.28,4.32,0.0,1,7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
38196,14,284,13,0.1,1.05,4.58,-0.13,4,36,0,0,3,3,1,1,0,17,22,0,4,0,0,0,0,0
86757,14,284,3,0.0,1.37,4.83,0.0,1,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
82703,14,284,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84530,14,284,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80853,14,284,13,1.2,1.9,6.3,-0.32,10,24,0,0,0,2,0,3,0,15,15,0,3,0,3,0,0,0
83028,14,284,9,0.0,1.48,6.55,0.24,6,2,0,0,2,2,1,1,0,3,2,0,2,0,0,0,0,0
70116,14,284,6,0.0,0.4,6.76,0.0,3,3,0,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0
42501,14,284,11,2.3,3.21,7.51,0.2,2,21,0,0,0,4,1,1,0,11,7,0,0,0,3,0,0,0
38738,14,284,10,-1.3,0.78,7.92,-0.43,11,58,1,0,4,9,1,0,0,2,10,0,1,0,0,0,0,0
78715,14,284,0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88479,14,284,12,2.7,2.72,9.46,-0.93,16,38,0,0,3,2,0,0,0,33,21,0,7,0,0,0,0,0
50328,14,284,12,0.0,3.78,10.01,0.0,18,31,1,1,4,4,1,2,0,12,22,0,3,0,4,0,0,0
68821,14,284,11,2.6,4.87,10.23,-0.69,16,41,1,2,5,7,1,3,0,15,16,0,4,0,4,0,0,0
79437,14,284,11,0.98,3.43,10.94,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51548,14,284,14,0.0,4.44,14.56,-0.95,9,43,4,0,4,5,3,1,0,15,12,0,0,0,0,0,0,0
78012,14,284,11,0.0,2.18,15.56,0.0,21,22,0,0,2,3,3,6,0,5,15,0,3,0,0,0,0,0
37770,14,284,9,5.0,2.5,17.06,0.29,3,10,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,9
86759,14,284,14,-0.7,5.16,27.07,-0.54,53,50,4,1,12,10,2,8,0,13,24,0,2,0,0,0,0,0
91917,14,285,1,0.0,-1.2,0.79,0.0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
86509,14,285,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86512,14,285,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88780,14,285,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91710,14,285,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91916,14,285,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77567,14,285,2,-4.4,-1.35,1.26,-2.01,0,3,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0
91973,14,285,1,0.0,0.1,1.66,0.0,1,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
89815,14,285,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91946,14,285,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89976,14,285,5,0.0,1.84,2.24,0.0,5,10,0,0,1,1,0,0,0,5,3,0,2,0,1,0,0,0
90481,14,285,6,0.0,1.02,2.73,0.0,7,7,0,0,1,3,0,0,0,3,3,0,1,0,0,0,0,0
89930,14,285,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85591,14,285,3,0.0,3.2,3.32,0.0,1,9,0,0,0,0,0,1,0,4,5,0,1,0,2,0,0,0
78530,14,285,2,-0.3,-0.4,3.94,-0.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81091,14,285,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63172,14,285,5,0.0,1.96,4.65,0.0,1,14,0,1,0,1,0,0,0,4,3,1,0,0,2,0,0,0
63110,14,285,5,0.0,2.54,4.86,0.0,14,11,1,0,0,0,0,0,0,5,11,0,2,1,2,0,0,0
36443,14,285,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88366,14,285,1,0.0,0.7,5.09,0.0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
73750,14,285,9,1.9,1.46,5.1,-0.8,9,18,0,0,0,0,0,0,0,15,15,0,2,0,0,0,0,0
86970,14,285,4,8.0,5.08,5.13,0.56,3,7,0,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0
69041,14,285,8,0.7,2.48,5.61,-0.95,2,4,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,10
78865,14,285,7,0.0,3.5,5.76,0.0,3,11,1,0,0,3,0,1,0,16,11,0,1,0,0,0,0,0
80280,14,285,6,0.0,1.72,6.15,0.0,14,14,0,1,0,3,0,1,0,7,11,0,2,0,0,0,0,0
82896,14,285,6,0.0,3.17,6.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,6
62129,14,285,4,5.9,0.48,6.33,1.79,0,6,0,0,1,0,0,0,0,6,11,0,1,0,0,0,0,0
89275,14,285,6,0.0,6.2,6.78,0.0,8,23,0,0,1,0,0,0,0,18,5,0,2,0,3,0,0,0
38108,14,285,4,0.0,0.62,7.14,0.0,9,8,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
82613,14,285,7,0.0,3.65,7.66,0.0,0,10,0,0,0,4,0,1,0,9,4,0,1,0,3,0,0,0
38573,14,285,8,-0.7,0.74,7.97,-0.19,8,20,1,0,0,5,0,1,0,2,7,0,0,0,0,0,0,0
69177,14,285,3,0.0,3.1,7.99,0.0,7,4,0,0,0,0,0,0,0,5,3,0,0,1,1,0,0,0
63354,14,285,0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,14,285,6,0.0,2.95,8.97,0.0,7,14,0,0,4,5,1,0,0,2,1,0,0,0,0,0,0,0
37655,14,285,10,3.5,2.16,9.18,0.99,8,8,1,1,4,6,1,4,0,4,15,0,1,0,0,0,0,0
49651,14,285,6,0.0,5.03,9.59,0.0,3,5,0,1,1,1,1,1,0,5,2,0,0,0,2,0,0,0
38852,14,285,10,1.1,1.53,9.62,-0.41,12,37,0,0,3,2,0,1,0,20,13,0,3,1,0,0,0,0
36540,14,285,3,1.1,1.17,10.32,-0.94,2,6,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0
52253,14,285,6,-0.3,4.08,10.33,-1.96,4,13,0,0,1,0,1,1,0,2,1,0,0,0,3,0,0,0
38219,14,285,8,0.3,1.3,11.21,-1.25,20,38,0,0,3,3,0,1,0,6,2,0,1,0,0,0,0,0
71495,14,285,5,0.0,1.82,11.57,0.0,9,10,1,1,4,3,1,8,0,0,4,0,2,1,0,0,0,0
73766,14,285,13,2.62,3.19,11.63,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70360,14,285,2,8.8,3.45,13.85,2.06,1,5,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
78435,14,285,11,3.2,4.21,15.07,-2.97,8,35,1,0,2,10,3,1,0,14,9,0,2,0,0,0,0,0
37653,14,285,6,0.0,5.78,16.26,0.0,10,12,0,0,2,3,3,2,0,6,4,0,1,0,0,0,0,0
69325,14,285,0,0.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,14,285,3,0.0,1.2,21.44,0.0,8,17,0,0,0,3,0,1,0,3,0,0,1,0,0,0,0,0
38074,14,290,3,0.0,-2.27,0.81,0.0,2,6,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
87482,14,290,1,-1.2,-1.2,0.82,-0.18,1,2,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0
91267,14,290,2,0.0,-0.95,0.86,0.0,2,2,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0
38278,14,290,7,0.0,-0.17,0.91,0.0,4,2,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0
73889,14,290,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86934,14,290,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87265,14,290,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88147,14,290,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91712,14,290,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73641,14,290,3,0.0,1.1,1.5,0.0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
91711,14,290,6,0.0,0.35,1.73,0.0,6,9,0,0,0,3,0,0,0,6,9,0,3,0,0,0,0,0
71121,14,290,9,0.0,1.3,1.87,0.0,18,13,0,0,3,2,1,2,0,6,18,0,3,0,0,0,0,0
89816,14,290,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91772,14,290,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91947,14,290,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91228,14,290,5,0.0,0.26,2.13,0.0,0,11,0,0,2,1,0,0,0,2,3,0,0,0,0,0,0,0
84997,14,290,1,0.0,0.0,2.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71784,14,290,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73890,14,290,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70992,14,290,4,0.0,0.0,3.07,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90917,14,290,8,1.4,2.78,3.16,0.05,9,10,1,0,1,3,1,4,0,6,7,0,0,0,0,0,0,0
86943,14,290,6,0.5,3.77,3.21,-0.5,17,14,1,0,5,2,0,1,0,7,9,0,0,0,0,0,0,0
71037,14,290,5,0.0,2.24,3.66,0.0,2,21,0,0,1,1,0,0,0,9,9,0,3,0,2,0,0,0
78236,14,290,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89606,14,290,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82632,14,290,4,-0.6,-0.17,4.03,-0.55,2,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
63031,14,290,1,0.0,0.2,4.92,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72490,14,290,10,0.9,3.07,4.97,0.06,5,7,0,0,3,5,1,1,0,4,7,0,1,0,3,0,0,0
70916,14,290,9,1.1,2.08,5.22,0.27,11,22,0,0,0,2,0,1,0,12,9,0,1,1,2,0,0,0
88917,14,290,3,1.1,1.6,5.96,0.13,3,9,0,0,1,2,0,1,0,3,2,0,0,0,0,0,0,0
71381,14,290,1,0.0,-0.8,6.24,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90916,14,290,6,0.0,2.07,6.69,0.0,3,19,0,0,0,0,0,2,0,3,5,0,0,0,3,0,0,0
82764,14,290,9,0.0,2.47,6.78,0.0,8,31,0,0,1,0,0,1,0,13,14,0,4,0,4,0,0,0
72767,14,290,2,1.81,2.13,8.23,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38695,14,290,4,5.2,1.02,8.85,1.14,1,8,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0
83433,14,290,10,-1.1,3.87,9.35,-0.28,19,10,0,0,1,3,0,0,0,23,12,0,2,0,0,0,0,0
85399,14,290,13,-1.7,2.15,9.4,-0.31,10,25,0,0,1,2,0,0,0,13,20,0,2,0,4,0,0,0
86935,14,290,14,4.6,4.19,9.55,0.01,8,22,0,0,4,2,1,0,0,34,20,0,0,0,0,0,0,0
80036,14,290,7,0.0,2.95,9.73,0.0,2,6,0,0,0,1,0,1,0,9,16,0,3,0,4,0,0,0
84848,14,290,4,0.0,3.35,12.22,0.0,4,7,0,0,2,1,1,1,0,4,3,0,1,0,0,0,0,0
90285,14,290,12,1.5,4.24,13.3,-0.38,33,26,2,0,10,14,2,6,0,12,20,0,3,1,0,0,0,0
50295,14,290,13,12.5,4.12,13.41,2.38,18,62,3,0,9,4,4,2,1,9,5,0,2,0,0,0,0,0
37899,14,290,14,-4.3,3.97,18.68,-2.54,2,8,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,14
82634,14,292,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89694,14,292,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91003,14,292,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91004,14,292,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91664,14,292,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92078,14,292,1,0.0,0.0,1.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89466,14,292,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91002,14,292,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91387,14,292,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78422,14,292,1,0.0,-0.6,2.69,0.0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
44857,14,292,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83511,14,292,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85149,14,292,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88430,14,292,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91001,14,292,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87742,14,292,10,0.0,1.02,3.38,0.0,5,21,0,0,1,4,1,0,0,6,8,0,2,0,0,0,0,0
38579,14,292,9,2.2,0.39,3.66,0.46,5,6,0,0,0,1,0,0,0,3,6,0,0,0,0,0,0,0
71593,14,292,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84861,14,292,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72389,14,292,7,0.0,0.43,5.71,0.0,3,6,1,0,0,3,0,1,0,1,6,0,1,0,0,0,0,0
84382,14,292,5,0.0,-0.06,6.82,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73957,14,292,2,0.0,2.55,6.99,0.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80944,14,292,8,10.2,3.1,7.22,1.96,13,17,1,0,4,6,1,2,0,6,6,0,2,0,0,0,0,0
82647,14,292,10,-0.3,0.8,7.36,-0.22,5,19,2,0,1,0,1,0,0,1,7,0,3,0,0,0,0,0
62069,14,292,9,0.0,5.62,7.89,0.0,7,27,2,1,6,11,3,2,0,5,7,0,0,0,0,0,0,0
73806,14,292,8,0.0,1.0,7.99,0.0,5,7,0,0,3,4,0,1,0,4,5,0,1,0,0,0,0,0
78445,14,292,14,7.1,4.42,8.15,1.51,14,61,3,0,2,1,0,0,0,30,17,1,3,0,5,0,0,0
73384,14,292,13,4.9,3.29,8.71,-0.01,13,41,1,0,0,2,1,0,0,14,9,1,2,0,5,0,0,0
68690,14,292,7,8.4,7.78,8.99,0.37,12,20,1,1,3,4,5,9,0,6,7,0,1,0,0,0,0,0
41218,14,292,2,0.0,-0.65,9.09,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
69051,14,292,12,4.4,5.13,10.06,0.12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,11
38021,14,292,12,5.7,3.26,10.66,1.11,17,16,0,0,0,8,1,1,0,24,25,0,3,0,0,0,0,0
82128,14,292,1,15.3,15.3,12.44,6.44,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
87211,14,292,14,7.55,4.2,12.52,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38100,14,292,14,4.4,2.87,12.96,0.5,6,40,0,0,2,0,0,2,0,14,1,0,0,0,5,0,0,0
72386,14,292,0,0.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38632,14,292,13,4.1,4.01,14.17,-0.68,6,28,0,0,1,3,3,0,0,10,15,0,2,0,5,0,0,0
68834,14,292,13,8.7,4.34,15.5,1.59,14,47,2,0,3,8,1,1,0,32,22,0,3,0,0,0,0,0
74140,14,292,5,7.4,5.94,18.21,-0.91,11,11,0,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0
68911,14,292,13,0.6,4.15,27.2,-1.73,18,51,3,0,6,8,4,3,0,13,18,0,4,0,0,0,0,1
82943,14,293,1,0.0,0.0,0.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80276,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81369,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82457,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84098,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91687,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91842,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92146,14,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69012,14,293,1,0.0,-4.0,1.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68907,14,293,1,4.4,4.4,1.75,0.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63082,14,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80192,14,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82459,14,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84794,14,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86771,14,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90406,14,293,1,-0.9,-0.9,2.27,-0.73,1,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0
80129,14,293,8,0.0,-0.16,2.69,0.0,7,14,0,0,1,1,0,0,0,6,11,0,1,1,0,0,0,0
79432,14,293,7,0.0,1.24,2.97,0.0,5,16,0,0,3,5,0,0,0,5,4,0,1,0,0,0,0,0
73769,14,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82397,14,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82466,14,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84707,14,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86842,14,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79334,14,293,1,0.0,0.7,3.5,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50292,14,293,2,-1.3,-0.8,3.75,-0.98,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
38043,14,293,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84381,14,293,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79710,14,293,1,-0.3,-0.3,4.03,-0.97,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
86765,14,293,1,1.9,1.9,4.5,-0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88850,14,293,1,0.0,0.7,4.51,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53148,14,293,10,2.5,2.37,4.6,0.26,8,12,1,0,3,8,1,1,0,6,4,0,3,0,0,0,0,0
79646,14,293,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83528,14,293,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77579,14,293,4,0.0,-0.13,5.05,0.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74271,14,293,5,0.0,2.92,5.61,0.0,7,5,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0
74078,14,293,13,12.3,2.24,6.42,2.83,8,46,0,0,4,12,2,1,0,17,24,0,3,0,0,0,0,0
86764,14,293,2,10.5,9.4,7.08,1.94,1,3,0,0,1,2,1,0,0,4,2,0,1,0,1,0,0,0
38525,14,293,6,0.0,1.35,7.25,0.0,3,9,1,0,1,2,0,1,0,2,2,0,0,0,0,0,0,0
77773,14,293,3,5.7,2.1,7.62,1.27,3,2,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0
82469,14,293,9,0.0,1.9,7.79,0.0,2,16,0,0,5,3,2,7,0,4,7,0,1,0,0,0,0,0
80281,14,293,0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37840,14,293,11,0.0,2.68,9.52,0.0,1,11,0,1,0,1,1,1,0,3,9,0,0,0,4,0,0,0
50645,14,293,14,11.6,3.45,11.07,2.03,11,63,1,0,2,4,0,0,0,25,23,0,2,0,5,0,0,0
82463,14,293,12,6.7,6.89,11.83,0.92,14,31,0,0,5,7,0,0,0,51,15,0,2,0,0,0,0,0
69705,14,293,13,8.8,3.77,11.87,1.82,15,30,3,0,1,2,4,1,0,13,21,0,5,0,0,0,0,0
50427,14,293,13,4.8,2.79,12.27,1.0,2,26,0,1,0,1,0,2,0,17,16,0,3,0,5,0,0,0
69018,14,293,2,0.0,3.95,12.5,0.0,5,6,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0
86486,14,293,14,6.79,3.56,12.53,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
