"atleta_id","rodada_id","clube_id","posicao_id","status_id","pontos_num","preco_num","variacao_num","media_num","jogos_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
99032,11,314,5,6,0.0,0.77,0.0,-0.16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97536,11,315,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98515,11,262,5,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99824,11,265,5,6,0.7,1.11,0.11,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99034,11,292,2,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99035,11,292,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97537,11,315,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97538,11,294,3,7,1.7,7.3,0.35,4.17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98516,11,262,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99041,11,276,5,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97546,11,282,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97645,11,276,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99255,11,292,3,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99254,11,292,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99256,11,292,3,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97540,11,315,3,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98706,11,264,5,6,1.7,1.12,0.35,0.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99257,11,292,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83817,11,264,5,6,1.1,15.81,-0.06,3.45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98766,11,282,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98517,11,262,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98774,11,282,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99258,11,292,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98874,11,293,5,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97653,11,283,3,7,0.0,0.77,0.0,0.45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98765,11,282,4,6,0.0,1.38,0.0,-0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99283,11,314,3,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99353,11,282,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99356,11,292,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97771,11,303,5,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98888,11,314,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97680,11,277,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97768,11,303,3,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99411,11,293,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97769,11,303,5,6,0.0,0.87,0.0,0.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98945,11,266,3,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98910,11,373,5,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98952,11,276,5,6,0.0,0.92,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99424,11,276,4,6,0.0,2.46,0.0,1.84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99379,11,373,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99425,11,266,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99430,11,263,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99834,11,284,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99832,11,293,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84554,11,276,3,6,0.0,5.25,0.0,3.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99474,11,263,4,6,0.0,0.76,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,11,266,4,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84382,11,282,4,6,0.0,5.3,0.0,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99021,11,293,2,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99460,11,293,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84530,11,284,4,6,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99535,11,262,5,6,0.0,2.42,0.0,1.05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84691,11,314,4,7,1.5,4.38,0.18,1.36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84585,11,265,4,3,-2.6,10.28,-1.23,2.92,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85211,11,267,5,6,10.2,5.47,2.25,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84558,11,283,4,7,2.4,7.37,-0.09,3.67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83869,11,314,2,6,7.8,7.58,1.0,3.33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85149,11,292,4,6,0.0,3.2,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84703,11,373,5,6,0.0,3.54,0.0,-0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99550,11,263,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85300,11,262,5,6,2.0,4.32,-0.75,1.38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99588,11,267,5,6,0.0,2.25,0.0,2.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84718,11,276,5,7,-0.1,2.57,-1.21,1.48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85418,11,282,1,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84847,11,303,3,6,0.0,2.16,0.0,1.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84761,11,314,6,7,5.35,7.07,0.04,2.85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85241,11,275,3,7,0.0,15.15,0.0,5.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99615,11,267,4,6,0.0,2.21,0.0,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,11,282,4,7,0.0,8.49,0.0,2.64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84848,11,275,5,6,-1.4,3.93,-1.42,2.32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85425,11,277,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99616,11,303,4,6,0.0,0.88,-0.21,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85626,11,266,2,2,1.2,3.67,0.35,0.74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85586,11,294,4,3,0.6,7.02,-0.47,2.62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84313,11,265,4,6,0.0,2.06,0.0,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99625,11,284,4,6,0.0,2.16,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85591,11,303,2,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84855,11,292,2,6,0.0,4.68,0.0,4.07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84851,11,282,4,5,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84861,11,282,2,6,6.2,5.53,0.27,4.72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99628,11,284,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99629,11,284,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84890,11,287,2,6,0.0,6.31,0.0,2.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84896,11,314,4,6,0.0,3.15,0.0,-0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99670,11,283,3,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86143,11,293,3,7,-1.2,5.73,-1.9,7.44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84893,11,267,2,7,4.8,8.74,-0.04,3.85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84917,11,303,2,6,3.6,5.18,0.15,3.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99661,11,263,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86120,11,275,5,6,1.6,17.36,0.08,4.52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85629,11,294,4,5,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85931,11,275,4,6,0.0,2.64,0.0,1.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86323,11,373,5,6,0.0,1.63,0.0,-0.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84925,11,282,5,6,0.0,0.76,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99817,11,282,3,6,-2.0,1.68,-1.15,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84926,11,282,4,7,1.2,1.57,-0.22,0.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99721,11,266,2,2,0.0,5.95,0.0,7.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86410,11,263,2,7,-0.4,11.68,-0.72,5.23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86227,11,276,5,5,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84927,11,315,4,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99789,11,276,5,6,0.0,0.86,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89815,11,265,4,6,0.0,6.43,0.0,2.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90531,11,284,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,11,266,1,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86757,11,284,5,6,1.5,9.8,0.1,5.79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85083,11,275,1,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86724,11,294,3,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86686,11,275,4,2,0.0,6.85,0.0,1.35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86759,11,284,5,7,0.0,23.12,0.0,10.15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86713,11,373,2,6,-0.3,1.5,-0.5,-0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86519,11,292,4,7,3.0,4.13,0.27,0.99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86766,11,293,4,7,-2.3,4.44,-1.64,1.92,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86485,11,275,5,6,3.7,6.44,0.45,2.36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86776,11,267,1,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,11,293,2,7,0.0,12.73,0.0,6.19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86486,11,267,6,7,2.55,8.93,-0.37,3.69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86508,11,315,1,7,-2.0,3.72,-0.18,0.15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86783,11,294,2,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86797,11,283,5,5,0.0,0.73,0.0,-0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86861,11,287,3,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86859,11,287,4,5,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86932,11,265,5,6,0.0,6.55,0.0,2.56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86874,11,314,2,7,5.5,11.57,0.22,4.32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86935,11,292,4,6,-0.5,3.34,-0.82,1.27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87192,11,277,2,5,0.0,11.45,0.0,2.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86970,11,373,3,7,0.0,2.37,0.0,1.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86863,11,315,3,6,0.0,5.66,-0.23,1.94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87211,11,293,6,7,-0.13,9.65,-1.15,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86973,11,284,2,6,-0.4,1.48,-0.52,-0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89871,11,287,4,6,0.0,4.13,0.0,-0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86972,11,263,3,6,0.0,0.71,0.0,-5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85040,11,287,4,6,-0.3,4.34,-0.38,1.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86411,11,373,2,7,1.0,3.77,0.11,2.41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87225,11,264,3,6,0.0,8.16,0.0,3.76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86974,11,314,4,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84993,11,294,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86740,11,303,2,6,0.0,11.26,0.0,3.39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87008,11,284,1,2,-2.3,2.5,-1.01,1.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87028,11,284,5,6,0.0,3.74,0.0,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87228,11,264,2,7,3.6,9.23,-0.23,4.48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87158,11,282,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87342,11,284,3,7,0.0,9.45,0.0,3.35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,11,293,1,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87267,11,293,3,6,1.7,3.97,-0.42,2.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87098,11,265,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89885,11,263,4,6,0.0,2.75,0.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89898,11,275,5,7,-0.1,6.52,-0.1,2.64,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89924,11,287,4,5,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87350,11,276,2,6,0.0,8.87,0.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89930,11,373,4,7,9.9,6.39,1.48,3.18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87833,11,283,3,6,-1.9,4.75,-1.23,1.65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90285,11,277,5,7,0.0,12.33,0.0,3.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89976,11,287,2,3,5.8,12.04,0.95,4.54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87859,11,315,2,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90061,11,373,2,7,-3.8,6.42,-1.3,1.97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87393,11,282,3,6,2.0,9.08,-0.91,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90031,11,265,5,7,3.1,2.4,0.39,1.32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99818,11,267,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,11,284,4,7,0.0,9.04,0.0,4.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87863,11,283,4,6,0.0,9.34,0.0,3.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90290,11,284,4,6,2.4,4.55,-0.41,2.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87874,11,266,4,7,-3.2,9.34,-1.41,2.74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90535,11,283,4,6,0.0,3.3,0.0,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87864,11,293,4,6,0.0,8.33,0.0,-1.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87398,11,282,3,5,0.0,2.97,0.0,2.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90302,11,284,5,7,0.0,9.36,0.0,4.09,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87877,11,266,4,5,0.0,15.81,0.0,5.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90303,11,284,4,6,0.5,2.86,0.04,0.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90566,11,277,4,6,0.0,1.32,0.0,-0.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87437,11,287,2,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87887,11,264,3,7,11.0,10.56,1.31,6.62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90843,11,315,1,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90715,11,373,4,7,3.1,3.13,0.51,1.17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90892,11,287,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90309,11,287,5,2,3.4,4.03,0.15,1.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90768,11,315,3,7,-2.6,2.46,-0.52,-1.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90569,11,277,4,6,-3.3,0.78,0.02,-1.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90587,11,293,2,2,1.6,2.72,0.12,1.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87946,11,287,5,6,0.0,1.17,0.0,1.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87486,11,265,2,2,0.0,4.49,0.0,2.02,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87999,11,266,4,7,5.3,12.08,-0.05,3.45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87552,11,277,4,5,0.5,9.29,-0.14,1.51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90335,11,284,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90899,11,266,5,6,-1.1,3.66,-0.55,0.87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90634,11,315,4,7,-1.1,1.88,-0.05,-0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87743,11,294,5,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90933,11,265,1,7,19.4,13.63,4.25,4.47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90399,11,263,4,6,0.0,3.72,0.0,-0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366,11,266,4,5,0.0,1.94,0.0,1.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90651,11,277,5,6,0.0,3.88,0.0,-0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87747,11,287,4,7,1.4,0.92,0.14,-0.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91001,11,292,2,6,0.0,0.76,0.0,-0.33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88125,11,263,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002,11,277,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91102,11,287,4,6,0.0,2.12,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91003,11,292,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91201,11,284,5,6,0.0,0.97,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90444,11,264,2,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88136,11,303,1,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90455,11,373,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88030,11,264,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88225,11,277,2,6,3.5,3.25,0.25,3.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88539,11,373,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91203,11,265,3,6,6.2,3.74,0.79,4.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88417,11,294,5,6,0.0,4.47,0.0,-0.18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91156,11,282,3,7,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91094,11,283,5,6,-1.0,12.22,-0.44,3.09,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91191,11,282,4,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91204,11,293,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88323,11,264,5,7,0.0,12.79,0.0,5.38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88651,11,263,5,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91194,11,262,1,7,4.7,4.52,-0.21,3.57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
